customer_id,segment_name,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,return_rate,avg_discount_pct,category_diversity,ticket_count_90d,negative_ticket_rate_90d,sessions_30d,last_visit_days_ago,abandoned_carts_30d,campaign_clicks_30d,manual_priority_bucket
CUST01843,General Nurture,25,2,2693.71,4,3,4,11,0.0,0.14,1,0.0,0.0,8,3,1,0,low
CUST01868,General Nurture,80,3,26057.29,3,3,5,11,0.0,0.21666666666666667,2,0.0,0.0,4,15,1,1,high
CUST01877,General Nurture,45,3,2789.21,4,3,4,11,0.3333333333333333,0.4066666666666667,2,1.0,1.0,1,0,0,0,medium
CUST01904,General Nurture,39,3,2969.4300000000003,4,3,4,11,0.3333333333333333,0.2733333333333334,3,1.0,1.0,4,3,1,0,medium
CUST01905,General Nurture,2,3,2083.6400000000003,5,3,3,11,0.0,0.15333333333333335,2,1.0,1.0,6,1,0,3,medium
CUST01922,General Nurture,30,3,2918.16,4,3,4,11,0.0,0.09333333333333332,2,0.0,0.0,10,9,1,1,low
CUST01971,General Nurture,10,2,2559.3999999999996,5,3,3,11,0.5,0.28500000000000003,2,1.0,1.0,12,6,1,1,medium
CUST02020,General Nurture,30,3,2876.52,4,3,4,11,0.0,0.25,3,0.0,0.0,8,8,1,0,low
CUST02052,General Nurture,55,3,4211.0599999999995,3,3,5,11,0.0,0.13,1,0.0,0.0,2,12,1,0,medium
CUST02119,General Nurture,44,3,2881.38,4,3,4,11,0.0,0.2733333333333333,3,1.0,1.0,8,0,1,0,medium
CUST02240,General Nurture,19,1,2577.76,5,2,4,11,0.0,0.09,1,0.0,0.0,6,4,0,0,low
CUST02279,General Nurture,21,3,2624.92,4,3,4,11,0.0,0.06333333333333334,2,0.0,0.0,0,10,0,0,low
CUST02376,General Nurture,4,3,2320.3599999999997,5,3,3,11,0.0,0.24666666666666667,3,0.0,0.0,1,0,0,0,low
CUST02386,General Nurture,0,2,1758.17,5,3,3,11,0.0,0.145,2,0.0,0.0,7,0,2,1,low
CUST00008,General Nurture,47,4,2747.33,3,3,4,10,0.0,0.2225,4,0.0,0.0,2,16,0,0,medium
CUST00019,General Nurture,9,2,1598.93,5,2,3,10,0.0,0.105,1,0.0,0.0,5,0,1,1,low
CUST00026,General Nurture,72,3,3561.3900000000003,3,3,4,10,0.3333333333333333,0.16333333333333333,2,1.0,1.0,14,26,0,0,medium
CUST00032,General Nurture,33,3,1948.75,4,3,3,10,0.0,0.3666666666666667,3,0.0,0.0,12,13,1,0,low
CUST00036,General Nurture,27,4,1737.33,4,3,3,10,0.25,0.365,4,1.0,1.0,0,14,0,0,medium
CUST00052,General Nurture,55,3,2807.14,3,3,4,10,0.3333333333333333,0.21,2,0.0,0.0,7,8,1,0,medium
CUST00055,General Nurture,3,3,1308.35,5,3,2,10,0.0,0.24666666666666667,2,0.0,0.0,6,0,1,2,low
CUST00058,General Nurture,42,4,2451.54,4,3,3,10,0.0,0.23249999999999998,3,0.0,0.0,2,6,0,4,medium
CUST00119,General Nurture,69,3,2848.36,3,3,4,10,0.0,0.3466666666666667,1,1.0,1.0,12,1,1,0,medium
CUST00129,General Nurture,83,3,3369.08,3,3,4,10,0.3333333333333333,0.3133333333333333,2,1.0,0.0,7,2,2,0,high
CUST00147,General Nurture,84,3,2809.3199999999997,3,3,4,10,0.0,0.18333333333333335,2,0.0,0.0,1,29,0,0,high
CUST00215,General Nurture,34,3,1564.1,4,3,3,10,0.0,0.19666666666666666,2,0.0,0.0,8,15,0,2,low
CUST00231,General Nurture,23,3,1558.41,4,3,3,10,0.0,0.19333333333333333,1,0.0,0.0,6,0,1,0,low
CUST00295,General Nurture,16,2,2000.29,5,2,3,10,0.0,0.53,1,0.0,0.0,2,5,0,0,low
CUST00327,General Nurture,2,3,1087.67,5,3,2,10,0.0,0.3133333333333333,3,0.0,0.0,7,14,1,1,low
CUST00393,General Nurture,12,2,2231.04,5,2,3,10,0.0,0.19,2,1.0,0.0,5,18,1,1,medium
CUST00406,General Nurture,10,3,997.27,5,3,2,10,0.0,0.3433333333333333,1,1.0,0.0,10,5,0,0,medium
CUST00418,General Nurture,5,2,1919.75,5,2,3,10,0.0,0.13999999999999999,2,1.0,1.0,8,0,1,2,medium
CUST00430,General Nurture,22,3,2369.81,4,3,3,10,0.0,0.2833333333333333,3,0.0,0.0,0,0,0,0,low
CUST00474,General Nurture,22,3,1652.35,4,3,3,10,0.3333333333333333,0.24333333333333332,3,0.0,0.0,5,1,0,0,low
CUST00502,General Nurture,17,2,1615.2400000000002,5,2,3,10,0.0,0.475,2,0.0,0.0,13,0,1,0,low
CUST00515,General Nurture,6,2,1540.13,5,2,3,10,0.0,0.3,1,0.0,0.0,2,2,0,0,low
CUST00555,General Nurture,45,3,1924.03,4,3,3,10,0.0,0.20000000000000004,3,1.0,1.0,3,2,0,1,medium
CUST00608,General Nurture,27,3,2455.49,4,3,3,10,0.0,0.3233333333333333,2,1.0,1.0,7,5,1,0,medium
CUST00650,General Nurture,59,3,2622.0099999999998,3,3,4,10,0.0,0.36333333333333334,2,0.0,0.0,6,5,0,0,medium
CUST00669,General Nurture,57,3,2774.7599999999998,3,3,4,10,0.0,0.24333333333333332,3,0.0,0.0,1,0,0,0,medium
CUST00754,General Nurture,37,2,3639.05,4,2,4,10,0.0,0.13,2,0.0,0.0,18,4,1,1,medium
CUST00762,General Nurture,46,2,2784.5699999999997,4,2,4,10,0.5,0.24,2,0.0,0.0,8,25,0,0,medium
CUST00768,General Nurture,21,3,2361.23,4,3,3,10,0.0,0.21666666666666667,2,1.0,1.0,3,7,0,0,medium
CUST00801,General Nurture,76,3,3345.79,3,3,4,10,0.0,0.26,3,1.0,1.0,1,15,0,0,high
CUST00809,General Nurture,22,3,1886.26,4,3,3,10,0.3333333333333333,0.3133333333333333,2,1.0,1.0,12,1,1,4,medium
CUST00836,General Nurture,9,2,1640.21,5,2,3,10,0.0,0.29,2,0.0,0.0,7,0,2,0,low
CUST00850,General Nurture,7,2,2278.0299999999997,5,2,3,10,0.5,0.355,2,1.0,1.0,5,4,1,0,medium
CUST00889,General Nurture,44,3,2012.98,4,3,3,10,0.3333333333333333,0.3866666666666667,3,0.0,0.0,2,11,0,0,medium
CUST00908,General Nurture,27,2,2799.02,4,2,4,10,0.0,0.21,1,1.0,1.0,3,0,1,2,medium
CUST00919,General Nurture,10,2,1976.3400000000001,5,2,3,10,0.0,0.23,2,1.0,1.0,13,5,1,0,medium
CUST01000,General Nurture,52,3,2789.66,3,3,4,10,0.0,0.3066666666666667,3,0.0,0.0,3,19,0,0,medium
CUST01015,General Nurture,39,3,1760.74,4,3,3,10,0.0,0.09333333333333334,3,0.0,0.0,12,3,0,1,medium
CUST01050,General Nurture,5,2,1629.56,5,2,3,10,0.0,0.095,2,0.0,0.0,8,0,0,0,low
CUST01183,General Nurture,6,3,1498.98,5,3,2,10,0.3333333333333333,0.21,2,0.0,0.0,0,3,0,0,high
CUST01187,General Nurture,26,3,1729.96,4,3,3,10,0.0,0.39666666666666667,3,1.0,1.0,3,13,0,0,medium
CUST01371,General Nurture,8,2,2334.49,5,2,3,10,0.0,0.225,1,1.0,1.0,6,2,0,0,medium
CUST01419,General Nurture,41,3,2210.94,4,3,3,10,0.0,0.3066666666666667,2,0.0,0.0,1,11,0,0,high
CUST01431,General Nurture,12,2,2482.59,5,2,3,10,0.5,0.16999999999999998,2,1.0,1.0,6,5,1,1,medium
CUST01485,General Nurture,69,3,2973.96,3,3,4,10,0.3333333333333333,0.20000000000000004,3,0.0,0.0,6,17,1,1,medium
CUST01556,General Nurture,37,3,1996.78,4,3,3,10,0.0,0.2066666666666667,3,0.0,0.0,1,0,0,2,medium
CUST01625,General Nurture,10,3,1125.83,5,3,2,10,0.0,0.25666666666666665,2,1.0,0.0,7,3,1,1,medium
CUST01662,General Nurture,33,3,2215.29,4,3,3,10,0.0,0.27999999999999997,3,0.0,0.0,3,6,1,0,low
CUST01670,General Nurture,19,2,2472.29,5,2,3,10,0.0,0.26,1,1.0,1.0,15,5,1,0,medium
CUST01680,General Nurture,36,1,2660.5,4,2,4,10,0.0,0.09,1,0.0,0.0,12,0,0,0,medium
CUST01684,General Nurture,63,3,3554.1800000000003,3,3,4,10,0.0,0.17666666666666667,2,0.0,0.0,4,8,1,0,medium
CUST01697,General Nurture,62,3,2717.38,3,3,4,10,0.0,0.24,3,0.0,0.0,5,14,0,1,medium
CUST01705,General Nurture,29,3,1829.77,4,3,3,10,0.0,0.27666666666666667,3,1.0,1.0,21,0,1,2,medium
CUST01707,General Nurture,2,2,1446.76,5,3,2,10,0.0,0.355,2,0.0,0.0,5,0,0,0,low
CUST01708,General Nurture,5,3,1319.75,5,3,2,10,0.0,0.37333333333333335,2,0.0,0.0,7,0,1,0,low
CUST01724,General Nurture,39,2,1680.71,4,3,3,10,0.0,0.31,2,0.0,0.0,12,14,1,0,medium
CUST01728,General Nurture,10,2,1236.25,5,3,2,10,0.0,0.155,1,0.0,0.0,5,0,0,1,low
CUST01754,General Nurture,13,2,806.9000000000001,5,3,2,10,0.0,0.25,1,0.0,0.0,4,0,1,1,low
CUST01776,General Nurture,79,2,2686.35,3,3,4,10,0.0,0.28500000000000003,2,0.0,0.0,4,12,0,2,high
CUST01790,General Nurture,40,3,1750.7,4,3,3,10,0.0,0.35666666666666663,2,0.0,0.0,1,12,0,0,medium
CUST01807,General Nurture,74,3,3341.2,3,3,4,10,0.3333333333333333,0.29333333333333333,2,0.0,0.0,3,18,1,1,medium
CUST01827,General Nurture,5,2,1217.56,5,3,2,10,0.0,0.215,2,0.0,0.0,8,0,0,0,low
CUST01850,General Nurture,28,3,1714.05,4,3,3,10,0.0,0.2833333333333333,2,0.0,0.0,5,7,0,0,low
CUST01859,General Nurture,15,2,1262.4,5,3,2,10,0.0,0.22499999999999998,2,0.0,0.0,12,0,1,5,low
CUST01916,General Nurture,10,2,934.02,5,3,2,10,0.0,0.29000000000000004,1,0.0,0.0,3,0,1,1,low
CUST01930,General Nurture,19,2,1131.9099999999999,5,3,2,10,0.0,0.21,2,0.0,0.0,2,12,1,0,low
CUST01931,General Nurture,10,2,975.78,5,3,2,10,0.0,0.32,2,0.0,0.0,11,6,1,0,low
CUST01997,General Nurture,23,2,2544.7,4,3,3,10,0.0,0.28,2,0.0,0.0,9,4,1,2,low
CUST02037,General Nurture,1,2,1131.94,5,3,2,10,1.0,0.255,2,1.0,1.0,3,2,0,1,medium
CUST02064,General Nurture,69,3,2866.45,3,3,4,10,0.3333333333333333,0.3066666666666667,3,1.0,1.0,2,0,0,0,medium
CUST02083,General Nurture,28,2,1606.4,4,3,3,10,0.0,0.315,2,0.0,0.0,4,19,1,0,low
CUST02088,General Nurture,41,3,1761.31,4,3,3,10,0.0,0.22,3,1.0,1.0,1,11,0,0,medium
CUST02093,General Nurture,11,2,1202.49,5,3,2,10,0.0,0.335,2,0.0,0.0,8,0,0,0,low
CUST02137,General Nurture,47,3,3099.36,3,3,4,10,0.0,0.09999999999999999,3,0.0,0.0,5,7,0,3,medium
CUST02149,General Nurture,64,2,3065.5299999999997,3,3,4,10,0.0,0.245,1,0.0,0.0,8,7,1,1,medium
CUST02151,General Nurture,39,3,2519.29,4,3,3,10,0.0,0.32,3,1.0,1.0,9,10,1,1,medium
CUST02160,General Nurture,3,2,1098.67,5,3,2,10,0.0,0.215,1,1.0,1.0,2,0,0,0,medium
CUST02200,General Nurture,3,3,1089.4,5,3,2,10,0.0,0.4066666666666667,3,0.0,0.0,5,9,0,0,low
CUST02213,General Nurture,43,3,1948.1499999999999,4,3,3,10,0.3333333333333333,0.26666666666666666,3,1.0,1.0,2,9,0,1,medium
CUST02260,General Nurture,69,3,3309.0299999999997,3,3,4,10,0.0,0.24666666666666667,3,0.0,0.0,7,15,0,1,medium
CUST02264,General Nurture,45,3,2217.6800000000003,4,3,3,10,0.3333333333333333,0.18000000000000002,3,1.0,1.0,3,9,1,0,medium
CUST02294,General Nurture,19,2,785.8399999999999,5,3,2,10,0.5,0.33999999999999997,2,1.0,1.0,1,7,1,1,medium
CUST02323,General Nurture,84,2,3391.66,3,3,4,10,0.5,0.19,1,0.0,0.0,4,15,1,0,high
CUST02358,General Nurture,72,3,2849.58,3,3,4,10,0.0,0.2733333333333334,3,1.0,1.0,1,0,0,1,high
CUST02363,General Nurture,20,2,2190.38,4,3,3,10,0.5,0.18,2,0.0,0.0,5,8,1,0,low
CUST02370,General Nurture,21,3,1826.48,4,3,3,10,0.0,0.20666666666666667,2,0.0,0.0,4,0,1,0,low
CUST00011,General Nurture,1,2,925.0699999999999,5,2,2,9,0.0,0.15500000000000003,2,0.0,0.0,10,0,0,0,low
CUST00013,General Nurture,61,3,1754.44,3,3,3,9,0.0,0.23,2,0.0,0.0,4,21,0,0,medium
CUST00048,General Nurture,61,4,2450.45,3,3,3,9,0.25,0.3125,3,0.0,0.0,12,12,1,0,medium
CUST00065,General Nurture,6,1,1911.67,5,1,3,9,0.0,0.0,1,0.0,0.0,3,0,0,2,low
CUST00096,General Nurture,61,3,1563.75,3,3,3,9,0.3333333333333333,0.37666666666666665,3,0.0,0.0,12,15,1,0,medium
CUST00113,General Nurture,28,2,1601.31,4,2,3,9,0.0,0.385,2,0.0,0.0,17,2,0,0,low
CUST00121,General Nurture,27,2,2496.0299999999997,4,2,3,9,0.0,0.19,1,0.0,0.0,5,2,1,1,low
CUST00192,General Nurture,55,3,2263.95,3,3,3,9,0.0,0.28,3,0.0,0.0,8,30,1,1,medium
CUST00226,General Nurture,54,3,2345.42,3,3,3,9,0.3333333333333333,0.15666666666666668,1,1.0,1.0,6,34,1,0,medium
CUST00246,General Nurture,52,3,1985.72,3,3,3,9,0.0,0.25,3,1.0,1.0,6,13,1,1,medium
CUST00262,General Nurture,9,2,1318.44,5,2,2,9,0.0,0.12,2,0.0,0.0,5,9,0,0,low
CUST00334,General Nurture,85,3,2170.31,3,3,3,9,0.3333333333333333,0.35666666666666663,1,1.0,1.0,2,29,0,0,high
CUST00369,General Nurture,71,3,2263.62,3,3,3,9,0.0,0.25333333333333335,3,0.0,0.0,7,0,0,1,medium
CUST00395,General Nurture,35,3,1418.71,4,3,2,9,0.0,0.31666666666666665,3,0.0,0.0,12,13,1,0,low
CUST00407,General Nurture,18,1,1569.01,5,1,3,9,0.0,0.36,1,0.0,0.0,0,11,0,0,high
CUST00458,General Nurture,4,2,1371.81,5,2,2,9,0.0,0.4,2,0.0,0.0,4,15,0,0,low
CUST00467,General Nurture,3,2,1180.98,5,2,2,9,0.0,0.295,2,0.0,0.0,7,0,2,1,low
CUST00495,General Nurture,45,2,2001.5900000000001,4,2,3,9,0.0,0.32,1,0.0,0.0,4,0,0,0,medium
CUST00530,General Nurture,57,3,2183.4300000000003,3,3,3,9,0.0,0.22,2,0.0,0.0,2,13,0,0,medium
CUST00559,General Nurture,1,2,1344.49,5,2,2,9,0.0,0.26,2,0.0,0.0,2,0,0,1,low
CUST00598,General Nurture,7,2,1082.0300000000002,5,2,2,9,0.0,0.275,2,0.0,0.0,20,13,1,3,low
CUST00653,General Nurture,32,2,2037.83,4,2,3,9,0.0,0.235,2,0.0,0.0,19,11,0,0,low
CUST00657,General Nurture,63,4,1287.49,3,4,2,9,0.25,0.325,3,1.0,1.0,5,8,1,1,medium
CUST00724,General Nurture,8,2,1014.94,5,2,2,9,0.0,0.12,2,0.0,0.0,8,0,1,2,low
CUST00733,General Nurture,66,3,1661.19,3,3,3,9,0.0,0.19666666666666668,2,0.0,0.0,5,8,0,0,medium
CUST00736,General Nurture,66,3,1727.68,3,3,3,9,0.0,0.35333333333333333,3,0.0,0.0,3,15,0,0,medium
CUST00759,General Nurture,38,2,1562.24,4,2,3,9,0.0,0.26,2,0.0,0.0,4,21,0,0,medium
CUST00773,General Nurture,71,3,2278.26,3,3,3,9,0.0,0.25666666666666665,3,0.0,0.0,4,3,0,0,medium
CUST00789,General Nurture,55,3,1689.1100000000001,3,3,3,9,0.0,0.2866666666666667,2,0.0,0.0,1,0,0,0,high
CUST00816,General Nurture,59,2,2688.92,3,2,4,9,0.0,0.3,2,1.0,1.0,7,15,1,1,medium
CUST00851,General Nurture,0,2,1188.6200000000001,5,2,2,9,0.5,0.275,2,0.0,0.0,8,0,1,0,low
CUST00877,General Nurture,63,3,1904.33,3,3,3,9,0.0,0.18333333333333335,1,0.0,0.0,7,24,0,0,medium
CUST00894,General Nurture,25,2,1903.85,4,2,3,9,0.0,0.31,2,1.0,1.0,2,9,1,0,medium
CUST00936,General Nurture,35,2,2188.31,4,2,3,9,0.0,0.18,2,1.0,1.0,3,3,1,1,medium
CUST00957,General Nurture,37,3,1481.5,4,3,2,9,0.3333333333333333,0.26,3,0.0,0.0,5,6,1,0,medium
CUST01016,General Nurture,0,2,879.1499999999999,5,2,2,9,0.0,0.245,2,0.0,0.0,6,1,1,0,low
CUST01120,General Nurture,61,3,2357.69,3,3,3,9,0.3333333333333333,0.18333333333333335,2,0.0,0.0,7,22,0,2,medium
CUST01177,General Nurture,56,3,2144.58,3,3,3,9,0.0,0.27666666666666667,3,0.0,0.0,0,8,0,0,medium
CUST01264,General Nurture,51,2,2890.16,3,2,4,9,0.0,0.28,2,0.0,0.0,6,16,0,1,medium
CUST01292,General Nurture,41,2,2412.52,4,2,3,9,0.0,0.155,1,0.0,0.0,3,24,0,0,medium
CUST01336,General Nurture,1,2,910.6700000000001,5,2,2,9,0.0,0.22999999999999998,2,0.0,0.0,0,0,0,0,low
CUST01342,General Nurture,84,3,2125.98,3,3,3,9,0.0,0.2966666666666667,3,0.0,0.0,10,23,1,0,high
CUST01375,General Nurture,64,3,2044.1399999999999,3,3,3,9,0.0,0.21,2,0.0,0.0,4,27,1,3,medium
CUST01388,General Nurture,70,2,3498.38,3,2,4,9,0.0,0.305,2,0.0,0.0,1,11,0,0,high
CUST01449,General Nurture,3,2,874.09,5,2,2,9,0.0,0.315,2,1.0,1.0,5,0,1,2,medium
CUST01454,General Nurture,70,3,2311.4700000000003,3,3,3,9,0.0,0.31666666666666665,3,0.0,0.0,2,13,0,2,medium
CUST01493,General Nurture,10,2,807.4499999999999,5,2,2,9,0.0,0.26,2,0.0,0.0,0,16,0,0,low
CUST01521,General Nurture,10,2,1070.1399999999999,5,2,2,9,0.0,0.2,2,0.0,0.0,2,0,0,0,low
CUST01524,General Nurture,19,1,2078.4,5,1,3,9,0.0,0.0,1,1.0,1.0,5,0,1,1,medium
CUST01595,General Nurture,59,3,1640.96,3,3,3,9,0.0,0.29,2,0.0,0.0,8,11,1,1,medium
CUST01599,General Nurture,82,3,1748.0800000000002,3,3,3,9,0.0,0.18333333333333335,3,0.0,0.0,3,35,0,2,high
CUST01753,General Nurture,43,2,912.8100000000001,4,3,2,9,0.0,0.21000000000000002,1,0.0,0.0,4,6,1,0,medium
CUST01764,General Nurture,45,3,1471.8400000000001,4,3,2,9,0.0,0.33666666666666667,3,1.0,1.0,5,3,0,0,medium
CUST01785,General Nurture,14,1,982.58,5,2,2,9,0.0,0.46,1,0.0,0.0,1,6,0,0,high
CUST01819,General Nurture,82,2,1750.5700000000002,3,3,3,9,0.5,0.145,2,1.0,0.0,2,19,0,0,high
CUST01822,General Nurture,50,2,2116.75,3,3,3,9,0.0,0.255,2,1.0,0.0,1,11,1,0,medium
CUST01847,General Nurture,16,1,1293.93,5,2,2,9,0.0,0.15,1,0.0,0.0,2,1,0,0,low
CUST01865,General Nurture,60,3,1867.7600000000002,3,3,3,9,0.0,0.18333333333333335,3,1.0,0.0,4,13,1,1,medium
CUST01889,General Nurture,71,2,1553.42,3,3,3,9,0.0,0.315,1,0.0,0.0,5,20,1,0,medium
CUST01893,General Nurture,50,3,2530.01,3,3,3,9,0.0,0.27666666666666667,2,0.0,0.0,2,4,0,1,medium
CUST01964,General Nurture,15,1,848.15,5,2,2,9,0.0,0.43,1,0.0,0.0,4,0,0,0,low
CUST01969,General Nurture,80,2,1641.0,3,3,3,9,0.0,0.27,2,1.0,0.0,3,23,0,0,high
CUST01977,General Nurture,68,2,1844.12,3,3,3,9,0.0,0.28,2,1.0,1.0,8,8,1,0,medium
CUST02004,General Nurture,1,1,1164.15,5,2,2,9,0.0,0.14,1,0.0,0.0,6,6,1,1,low
CUST02017,General Nurture,77,2,1871.94,3,3,3,9,0.0,0.31,2,0.0,0.0,12,20,1,2,high
CUST02058,General Nurture,12,1,1013.35,5,2,2,9,0.0,0.31,1,0.0,0.0,0,0,0,1,high
CUST02059,General Nurture,53,3,2449.99,3,3,3,9,0.0,0.3133333333333333,3,1.0,1.0,2,7,0,1,medium
CUST02103,General Nurture,44,2,1052.31,4,3,2,9,0.0,0.4,2,1.0,0.0,0,0,0,0,medium
CUST02110,General Nurture,26,2,1374.8200000000002,4,3,2,9,0.0,0.20500000000000002,2,0.0,0.0,1,13,0,0,low
CUST02181,General Nurture,11,1,908.67,5,2,2,9,0.0,0.08,1,0.0,0.0,5,11,2,0,low
CUST02285,General Nurture,19,1,903.8,5,2,2,9,0.0,0.27,1,1.0,1.0,0,31,0,1,high
CUST02306,General Nurture,74,2,2087.3199999999997,3,3,3,9,0.0,0.155,2,1.0,0.0,5,9,1,0,medium
CUST02307,General Nurture,24,2,1057.9,4,3,2,9,0.0,0.185,2,0.0,0.0,4,13,1,0,low
CUST02326,General Nurture,14,1,831.86,5,2,2,9,0.0,0.2,1,0.0,0.0,4,0,1,3,low
CUST02342,General Nurture,57,2,1718.3899999999999,3,3,3,9,0.0,0.24,2,1.0,1.0,5,0,1,0,medium
CUST02349,General Nurture,54,3,1811.6,3,3,3,9,0.0,0.22,2,0.0,0.0,9,8,1,1,medium
CUST02356,General Nurture,34,2,1160.46,4,3,2,9,0.0,0.225,1,0.0,0.0,13,0,1,1,low
CUST02384,General Nurture,68,3,2259.81,3,3,3,9,0.3333333333333333,0.30666666666666664,2,1.0,1.0,7,28,1,0,medium
CUST00012,General Nurture,50,2,2051.63,3,2,3,8,0.0,0.29500000000000004,1,0.0,0.0,3,5,0,0,medium
CUST00069,General Nurture,29,2,874.47,4,2,2,8,0.0,0.225,2,0.0,0.0,9,0,0,1,low
CUST00071,General Nurture,32,1,2062.5,4,1,3,8,0.0,0.08,1,1.0,1.0,1,12,0,2,high
CUST00105,General Nurture,46,1,2052.43,4,1,3,8,0.0,0.18,1,0.0,0.0,1,3,0,0,high
CUST00153,General Nurture,3,1,977.12,5,1,2,8,0.0,0.37,1,0.0,0.0,6,0,1,0,low
CUST00165,General Nurture,103,3,1825.77,2,3,3,8,0.0,0.31,1,0.0,0.0,2,15,0,0,high
CUST00166,General Nurture,15,1,1269.41,5,1,2,8,0.0,0.37,1,1.0,0.0,1,7,0,0,high
CUST00181,General Nurture,6,1,1107.73,5,1,2,8,0.0,0.0,1,0.0,0.0,7,0,1,1,low
CUST00196,General Nurture,24,2,1272.38,4,2,2,8,0.0,0.28,2,1.0,1.0,1,12,0,0,medium
CUST00217,General Nurture,79,3,1179.94,3,3,2,8,0.0,0.35333333333333333,2,0.0,0.0,2,13,0,0,high
CUST00218,General Nurture,23,2,1492.68,4,2,2,8,0.0,0.13,1,0.0,0.0,1,5,0,0,high
CUST00238,General Nurture,78,2,2181.78,3,2,3,8,0.0,0.185,1,1.0,0.0,1,8,0,0,high
CUST00240,General Nurture,56,2,2277.31,3,2,3,8,0.0,0.18,2,1.0,1.0,4,16,0,0,medium
CUST00281,General Nurture,35,2,1161.06,4,2,2,8,0.0,0.335,2,0.0,0.0,3,9,0,0,low
CUST00326,General Nurture,124,3,1868.65,2,3,3,8,0.0,0.23666666666666666,3,0.0,0.0,7,26,1,3,high
CUST00330,General Nurture,74,3,1307.8000000000002,3,3,2,8,0.0,0.33,2,1.0,0.0,1,12,0,0,medium
CUST00338,General Nurture,12,1,887.38,5,1,2,8,1.0,0.27,1,1.0,1.0,6,8,0,0,medium
CUST00416,General Nurture,28,2,1020.28,4,2,2,8,0.0,0.28500000000000003,2,1.0,0.0,4,11,1,0,medium
CUST00423,General Nurture,135,3,2349.76,2,3,3,8,0.0,0.21666666666666667,2,0.0,0.0,1,39,0,0,high
CUST00439,General Nurture,119,3,1981.34,2,3,3,8,0.3333333333333333,0.33666666666666667,2,0.0,0.0,7,18,1,0,high
CUST00496,General Nurture,35,1,1586.18,4,1,3,8,0.0,0.43,1,0.0,0.0,4,10,0,0,low
CUST00498,General Nurture,24,2,970.31,4,2,2,8,0.0,0.14500000000000002,2,0.0,0.0,3,0,0,0,low
CUST00526,General Nurture,2,1,1131.41,5,1,2,8,0.0,0.38,1,0.0,0.0,6,0,1,0,low
CUST00576,General Nurture,46,2,799.27,4,2,2,8,0.0,0.33499999999999996,2,0.0,0.0,15,27,1,1,medium
CUST00592,General Nurture,20,2,1084.48,4,2,2,8,0.0,0.41500000000000004,2,0.0,0.0,3,1,1,0,low
CUST00612,General Nurture,48,2,2120.98,3,2,3,8,0.0,0.35,2,0.0,0.0,9,1,1,0,medium
CUST00633,General Nurture,33,1,1619.36,4,1,3,8,0.0,0.17,1,0.0,0.0,4,0,0,1,low
CUST00636,General Nurture,72,2,2158.95,3,2,3,8,0.0,0.195,2,0.0,0.0,1,24,0,0,medium
CUST00668,General Nurture,42,2,952.4100000000001,4,2,2,8,0.0,0.16,2,0.0,0.0,3,10,1,0,medium
CUST00682,General Nurture,19,1,1238.23,5,1,2,8,0.0,0.17,1,1.0,1.0,6,7,0,1,medium
CUST00705,General Nurture,12,1,872.61,5,1,2,8,1.0,0.0,1,1.0,1.0,1,5,0,0,high
CUST00717,General Nurture,0,1,884.85,5,1,2,8,0.0,0.31,1,0.0,0.0,6,7,1,0,low
CUST00725,General Nurture,141,3,2162.5,2,3,3,8,0.0,0.37333333333333335,3,0.0,0.0,0,37,0,0,high
CUST00804,General Nurture,14,1,969.91,5,1,2,8,0.0,0.22,1,0.0,0.0,7,7,1,1,low
CUST00852,General Nurture,66,3,1379.6599999999999,3,3,2,8,0.0,0.32,2,0.0,0.0,1,15,0,1,medium
CUST00858,General Nurture,90,3,2363.5299999999997,2,3,3,8,0.0,0.21333333333333335,3,0.0,0.0,1,13,0,0,high
CUST00872,General Nurture,125,3,1959.48,2,3,3,8,0.0,0.26666666666666666,3,0.0,0.0,6,24,2,2,high
CUST00902,General Nurture,6,1,1318.64,5,1,2,8,0.0,0.29,1,0.0,0.0,5,0,1,1,low
CUST00906,General Nurture,38,2,1449.41,4,2,2,8,0.0,0.395,2,0.0,0.0,3,12,0,0,medium
CUST00922,General Nurture,11,1,1131.6,5,1,2,8,0.0,0.19,1,0.0,0.0,9,2,0,3,low
CUST00945,General Nurture,4,1,1143.18,5,1,2,8,0.0,0.14,1,0.0,0.0,5,0,0,0,low
CUST00966,General Nurture,40,1,2196.79,4,1,3,8,0.0,0.3,1,1.0,0.0,4,19,1,2,medium
CUST00984,General Nurture,44,2,1055.25,4,2,2,8,0.0,0.22999999999999998,1,0.0,0.0,3,3,0,0,medium
CUST01039,General Nurture,129,3,1893.67,2,3,3,8,0.3333333333333333,0.25666666666666665,2,0.0,0.0,12,26,1,1,high
CUST01057,General Nurture,2,1,916.36,5,1,2,8,0.0,0.18,1,1.0,1.0,3,10,0,2,medium
CUST01060,General Nurture,52,2,1762.54,3,2,3,8,0.0,0.265,2,1.0,0.0,2,10,0,0,medium
CUST01066,General Nurture,11,1,816.92,5,1,2,8,0.0,0.23,1,0.0,0.0,2,3,1,2,low
CUST01067,General Nurture,25,2,1043.57,4,2,2,8,0.0,0.28,2,0.0,0.0,3,6,1,0,low
CUST01087,General Nurture,2,1,839.43,5,1,2,8,1.0,0.3,1,1.0,1.0,2,0,0,1,medium
CUST01095,General Nurture,41,2,1152.1100000000001,4,2,2,8,0.0,0.325,2,0.0,0.0,2,16,0,1,medium
